id,seller_id,source,title,description,category,subcategory,condition,price_cents,is_free,is_negotiable,zip_code,status,view_count,save_count,enquiry_count,external_url,posted_at,sold_at,buyer_id,sold_price_cents
6621b3ed-bc8e-48fc-8e44-33eb89a077fd,73017fc1-97d8-40e8-b55e-c4e1738bfcbc,internal,"Canada Goose parka, size XL","Good condition overall — some honest wear, but nothing that affects using it. Heading back home after this semester and cannot take it with me. Happy to hold it for a day if you need to arrange a car. I will throw in the matching lamp for free.",clothing,,used_good,18000,false,false,10025,active,61,10,1,,2026-05-20T10:03:20+00:00,,,
199f8bed-5190-42b9-bacb-3306f54e58ce,02e43602-1002-4bed-9fe6-fe21002d4a3c,internal,"3-drawer dresser, grey","Some visible wear and a small chip on one corner. Happy to send more photos. I am graduating in May and everything has to go before I move out. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",furniture,storage_shelving,used_fair,5000,false,true,10027,active,25,5,0,,2026-05-20T11:44:20+00:00,,,
6ab02d93-42b1-48c6-a169-1e7fbcc949dc,73017fc1-97d8-40e8-b55e-c4e1738bfcbc,internal,Rolling clothes rack + hangers,"Everything works. A couple of light marks from moving, nothing structural. Upgraded to a bigger one and have no room for both. Happy to hold it for a day if you need to arrange a car. Can send more photos of any detail you want to see.",furniture,storage_shelving,used_good,4500,false,true,10025,active,152,11,6,,2026-05-20T15:54:04+00:00,,,
e6041906-be32-430a-8f07-8c61b9233e62,ddff96e0-22a2-4dc0-8484-2c55ebac5db3,internal,"Desk chair, walnut, adjustable","Used it for about a month and it looks the same as the day I got it. Moving to a smaller place at the end of the month, so it needs a new home. Pickup only, 3rd floor with an elevator — I can help carry it down to the street. I will throw in the matching lamp for free.",furniture,chairs,like_new,9500,false,false,10025,active,63,5,2,,2026-05-20T17:16:38+00:00,,,
c9f28486-4d47-488b-a596-0da5289a1072,9f74975f-3000-4ef2-b2a2-1cdac8513b60,internal,"Drying rack, collect this week","Well used and it shows — a few dents and one sticky drawer, but it does its job. Bought it for a sublet that ended early. Happy to hold it for a day if you need to arrange a car. Can send more photos of any detail you want to see.",free_stuff,,used_fair,0,true,false,10075,sold,22,7,1,,2026-05-20T17:47:32+00:00,2026-05-23T05:38:51+00:00,573eb679-3294-4f6c-9352-94085c83e87f,0
e9f51def-4389-457e-9db0-64a86afbfca1,19d0052f-3a95-45b1-a564-0bcf21862cd4,internal,Logitech mouse + desk mat,"Barely touched — I moved into a furnished place two weeks later. Bought it for a sublet that ended early. Easy pickup near 116th & Broadway, evenings and weekends work best.",electronics,,like_new,7500,false,false,07302,sold,6,0,0,,2026-05-20T19:51:11+00:00,2026-06-01T05:45:59+00:00,,7500
9b19c252-cbc4-4875-9f34-93df5c1d7c2c,1af051a4-5fb9-478e-9d62-3279d88a6cff,internal,"Coffee table, white","Well used and it shows — a few dents and one sticky drawer, but it does its job. Heading back home after this semester and cannot take it with me. Collect from Amsterdam Ave; message me and we will find a time.",furniture,sofas_tables,used_fair,7000,false,true,10027,active,62,6,0,,2026-05-20T22:58:22+00:00,,,
22d0b677-ecea-400d-9223-2f2ac8b08060,3a748a52-31e6-4e13-b168-3406e4520722,internal,"Wool overcoat, size XL","Never used. Bought it in September and it has sat in the box since. Bought it for a sublet that ended early. Pickup only, 3rd floor with an elevator — I can help carry it down to the street. Original box and instructions included.",clothing,,new,17000,false,false,10016,sold,25,5,0,,2026-05-20T23:51:45+00:00,2026-05-25T02:43:21+00:00,,17000
f36e3329-315f-4fa2-a8f2-c563910e25f8,183fdc19-a9c5-4db8-a9f3-e0f20feea8e8,internal,"Managerial Economics (Norton), international edition","Genuinely like new. No marks, everything works exactly as it should. Moving to a smaller place at the end of the month, so it needs a new home. Cash or Venmo. I can meet near Morningside Heights any afternoon.",textbooks,,like_new,2500,false,false,10027,reserved,21,1,0,,2026-05-21T01:00:23+00:00,,,
84d07318-95f3-4b45-ad08-949ed1fd7fee,56423c84-9e94-44e6-a034-0a21e231fbea,internal,"Cannondale Quick 4, S frame, recently serviced",,bikes_transport,,new,40000,false,false,10027,sold,5,1,1,,2026-05-21T09:48:03+00:00,2026-05-22T20:13:16+00:00,3b30a6e4-3c57-4bbd-9b03-022e7facb880,38400
c1dcd116-4542-49be-bf32-649f2ae2e798,896b4f1b-82da-4b41-868f-822326a66804,internal,Beats Studio3 headphones,"Good condition overall — some honest wear, but nothing that affects using it. Upgraded to a bigger one and have no room for both. Collect from the Columbia gates; message me and we will find a time.",electronics,,used_good,9500,false,false,11102,active,32,3,0,,2026-05-21T11:10:11+00:00,,,
ed675333-3218-4c45-b22a-3e3edf563e1d,e577a84d-38e8-4685-91ae-611ca1c68aca,internal,Hamilton Beach blender,"Everything works. A couple of light marks from moving, nothing structural. Bought it for a sublet that ended early. Collect from campus; message me and we will find a time.",kitchen_home,,used_good,2500,false,true,10027,active,127,11,3,,2026-05-21T11:37:11+00:00,,,
aed382ee-6829-4ce8-86ca-7257b5346258,0d63423b-88a8-461b-94f4-e18357eba2f3,internal,"Small writing desk, oak","Used it for about a month and it looks the same as the day I got it. Moving to a smaller place at the end of the month, so it needs a new home. Collect from the Columbia gates; message me and we will find a time.",furniture,desks,like_new,11000,false,true,10031,sold,4,0,1,,2026-05-21T13:23:44+00:00,2026-05-24T01:23:13+00:00,fddcb198-bf64-4afe-a7ba-49b9d8c59c2d,10600
5ccaa373-9328-4f94-8005-07b7936d3b4d,56423c84-9e94-44e6-a034-0a21e231fbea,internal,"Data Structures reader, spiral bound","Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Upgraded to a bigger one and have no room for both. Collect from Amsterdam Ave; message me and we will find a time.",textbooks,,used_good,2000,false,false,10027,sold,28,4,1,,2026-05-21T14:22:45+00:00,2026-05-24T21:59:46+00:00,054fe171-2aa2-4064-be59-369e103477d7,1900
416b960c-c38a-46e8-80b3-c43c0e73362e,b3756f66-bc0a-4be7-b18e-d5a43ae2cb20,internal,Water filter pitcher + 2 filters,"Barely touched — I moved into a furnished place two weeks later. Upgraded to a bigger one and have no room for both. Easy pickup near Morningside Heights, evenings and weekends work best.",kitchen_home,,like_new,2500,false,true,10027,active,52,6,0,,2026-05-21T14:23:35+00:00,,,
2a1724c5-17ff-4fd0-8442-81367fe8ca91,9b0f4215-bb92-4800-a8ee-8b3a7bbf2ee1,internal,Corporate Finance (Wiley) 6th ed.,"Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Heading back home after this semester and cannot take it with me. Happy to hold it for a day if you need to arrange a car. I will throw in the matching lamp for free.",textbooks,,used_good,3000,false,false,10039,sold,21,3,0,,2026-05-21T15:45:37+00:00,2026-06-01T23:12:35+00:00,,3000
1fd0e030-7d48-46bc-ac61-75e514bd7797,1162a399-ae84-499c-86eb-5c0b8d4bd19d,internal,"Drying rack, collect this week","Some visible wear and a small chip on one corner. Happy to send more photos. Moving to a smaller place at the end of the month, so it needs a new home. Happy to hold it for a day if you need to arrange a car.",free_stuff,,used_fair,0,true,false,10065,sold,20,2,0,,2026-05-22T00:44:00+00:00,2026-05-31T03:44:34+00:00,,0
bac77772-4323-42b6-9f1a-5a5afc2ed2a7,56423c84-9e94-44e6-a034-0a21e231fbea,internal,"Winter boots, size XS, waterproof","Used for two semesters and it has held up well. Nothing broken, a bit of normal wear. Heading back home after this semester and cannot take it with me. Easy pickup near 116th & Broadway, evenings and weekends work best.",clothing,,used_good,10000,false,true,10027,sold,27,2,0,,2026-05-22T02:25:53+00:00,2026-05-29T12:47:22+00:00,,10000
6d94b59d-2c1f-4b12-8c4d-151c433a5164,d7b30ac7-a843-4c2c-b7d0-5dbca0c169c3,internal,Anker power strip + USB-C hub,"Good condition overall — some honest wear, but nothing that affects using it. Heading back home after this semester and cannot take it with me. Happy to hold it for a day if you need to arrange a car. Original box and instructions included.",electronics,,used_good,4000,false,false,10025,active,40,7,2,,2026-05-22T02:29:47+00:00,,,
193c401e-dbfc-42c4-a10f-3f5b06a793f4,0675ff4e-03a1-4a1b-91f2-4e5095585649,internal,Sony WH-1000XM4 headphones,"Everything works. A couple of light marks from moving, nothing structural. I am graduating in May and everything has to go before I move out. Collect from the Columbia gates; message me and we will find a time.",electronics,,used_good,18000,false,false,10025,sold,12,0,1,,2026-05-22T23:30:15+00:00,2026-05-24T17:23:04+00:00,b2ebd1c7-416b-4645-a522-88f29c4fd3fa,17300
9049ddb2-32a1-41d7-96ea-ac7dd0b38b7c,05c1b613-6547-49f7-a31f-dfedc7876aca,internal,"Autonomous ErgoChair, size B","Everything works. A couple of light marks from moving, nothing structural. Moving to a smaller place at the end of the month, so it needs a new home. Collect from the Columbia gates; message me and we will find a time.",furniture,chairs,used_good,29000,false,false,10451,sold,2,0,0,,2026-05-23T02:33:32+00:00,2026-05-27T04:04:42+00:00,,29000
c689e698-03ef-4fc7-a8fb-d323d991ce9b,3a748a52-31e6-4e13-b168-3406e4520722,internal,"IKEA HEMNES bed frame, full","Genuinely like new. No marks, everything works exactly as it should. Moving to a smaller place at the end of the month, so it needs a new home. Collect from the Columbia gates; message me and we will find a time.",furniture,beds_mattresses,like_new,19000,false,true,10016,sold,16,0,1,,2026-05-23T03:29:36+00:00,2026-06-01T22:20:54+00:00,,19000
eb6c8244-e4a3-492c-89c2-75851ae9b4ee,6cad3973-c23d-4cec-bb0c-6ecf78003373,internal,Full mattress + metal frame,,furniture,beds_mattresses,used_fair,5500,false,false,10031,reserved,11,1,0,,2026-05-23T08:25:54+00:00,,,
02d000a2-a5dd-4fc7-9f7e-9a17e1147272,3ae23a73-75a2-49e9-b24e-8c3459016993,internal,Anker power strip + USB-C hub,,electronics,,like_new,6000,false,false,10037,sold,5,0,0,,2026-05-23T09:05:07+00:00,2026-05-24T16:00:29+00:00,,6000
6f9b4eb7-37bb-43bc-b471-65ee84f3d386,fddcb198-bf64-4afe-a7ba-49b9d8c59c2d,internal,Logitech mouse + desk mat,"Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. I am graduating in May and everything has to go before I move out. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",electronics,,used_good,7000,false,false,10031,active,17,0,1,,2026-05-23T20:41:30+00:00,,,
ba86ff9b-f682-461c-bb7e-765db88095ea,67720afd-c98f-4042-88f8-4ee42ce6223e,internal,"Suit, size XS, tailored once","Fair condition, priced to reflect it. Works fine, looks lived in. Bought it for a sublet that ended early. Easy pickup near Amsterdam Ave, evenings and weekends work best.",clothing,,used_fair,11000,false,true,10027,active,30,2,0,,2026-05-24T00:43:39+00:00,,,
bfb932c4-a30b-4fa8-87f0-557d11ecb143,eb2b14f9-1a3e-4de7-a5b9-77d125f7966d,internal,"Winter boots, size M, waterproof","Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Bought it for a sublet that ended early. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",clothing,,used_good,0,true,false,10027,active,76,6,1,,2026-05-24T01:42:35+00:00,,,
9426c147-9b49-4a22-836b-39b4451a668f,8c8fe70d-f210-4c11-976f-5eead540b18e,internal,Financial Accounting — full course bundle,"Well used and it shows — a few dents and one sticky drawer, but it does its job. I am graduating in May and everything has to go before I move out. Easy pickup near Morningside Heights, evenings and weekends work best. Can send more photos of any detail you want to see.",textbooks,,used_fair,6000,false,false,10027,sold,46,4,1,,2026-05-24T03:27:12+00:00,2026-06-22T14:50:47+00:00,b6f4d635-89e6-4c7d-b21e-375b06a4dc27,5800
9452e227-fa98-4d50-a087-ca46ee33c27e,ba1fa7b7-1ba1-4dcc-8cde-7e8038432e3d,internal,"Desk lamp, collect this week","Used for two semesters and it has held up well. Nothing broken, a bit of normal wear. I am graduating in May and everything has to go before I move out. Cash or Venmo. I can meet near Morningside Heights any afternoon.",free_stuff,,used_good,0,true,false,10029,active,55,4,0,,2026-05-24T04:28:00+00:00,,,
2a6a38c2-6a50-45b9-8fc3-40d1a4358875,6e390a5d-a88b-459f-8658-6a51166be2f7,internal,"Memory foam mattress topper, full",,furniture,beds_mattresses,like_new,8500,false,false,10031,active,20,2,0,,2026-05-24T09:04:07+00:00,,,
d9cdc362-001c-4546-9418-9b9c386b0b9a,4f1cb3c6-4a88-475a-b5e5-f34f7bdaa2fc,internal,Folding shopping cart,"Genuinely like new. No marks, everything works exactly as it should. Finished the course, so I no longer need it. Easy pickup near Amsterdam Ave, evenings and weekends work best.",bikes_transport,,like_new,3500,false,false,10025,active,10,0,0,,2026-05-24T09:49:08+00:00,,,
689190d3-c7e2-4f76-9d1a-72fbaebc2b8e,26d61dc5-0b03-4c16-8a64-7afeba92fecb,internal,AirPods Pro headphones,"Some visible wear and a small chip on one corner. Happy to send more photos. Finished the course, so I no longer need it. Easy pickup near the Columbia gates, evenings and weekends work best. Can send more photos of any detail you want to see.",electronics,,used_fair,7500,false,true,10031,sold,2,1,1,,2026-05-24T12:47:50+00:00,2026-05-27T22:38:10+00:00,1dcda15d-0c1e-4892-80a8-bfb7f3596889,7500
068c5aad-45c7-4b4f-81f5-13441f0468d3,f74c5434-3a39-4dc9-8fd0-1b4de52cff6b,internal,"Weight bench, folding",,sports,,used_fair,5500,false,false,10128,active,33,4,1,,2026-05-24T13:44:38+00:00,,,
c0451167-9adc-4d06-835d-5f6341dbcbc3,3b534511-491d-43ca-8db3-2f08eee9be65,internal,"Dyson V8 cordless vacuum, all heads","Used it for about a month and it looks the same as the day I got it. Moving to a smaller place at the end of the month, so it needs a new home. Collect from campus; message me and we will find a time.",electronics,,like_new,25000,false,true,10040,active,20,1,0,,2026-05-24T16:02:17+00:00,,,
bde5065d-e430-4473-b220-ed895a6d7ad0,4dedd047-d3e8-4791-873c-6053577084d1,internal,"Kobo Clara, wifi","Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Bought it for a sublet that ended early. Cash or Venmo. I can meet near campus any afternoon.",electronics,,used_good,9500,false,false,10025,sold,6,1,0,,2026-05-24T21:36:59+00:00,2026-05-28T21:33:02+00:00,,9500
892887a8-58fc-4901-a712-fc99b3bd1075,4fb579ea-1574-44fa-af02-83f6cb410836,internal,"3-drawer dresser, grey","Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Moving to a smaller place at the end of the month, so it needs a new home. Easy pickup near the Columbia gates, evenings and weekends work best. Original box and instructions included.",furniture,storage_shelving,used_good,4500,false,false,10027,active,22,4,0,,2026-05-25T00:24:39+00:00,,,
660a3471-63f6-4f16-af1d-e966e42a1231,e1ed7e6e-8e69-4089-a848-80cc71f34ee0,internal,Data Structures 8th ed. + solutions manual,"Barely touched — I moved into a furnished place two weeks later. Upgraded to a bigger one and have no room for both. Easy pickup near the Columbia gates, evenings and weekends work best. I will throw in the matching lamp for free.",textbooks,,like_new,4500,false,false,10025,sold,6,1,1,,2026-05-25T13:38:38+00:00,2026-06-09T04:07:24+00:00,632a3efa-008f-4d2e-9fa6-0a2e1c332a14,4500
fb34a5da-80b7-4104-9f54-ee41d1273bfa,ec6a23be-ddf8-411b-a001-feea58a50c51,internal,"New Balance 990, US 9","Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Finished the course, so I no longer need it. Collect from the Columbia gates; message me and we will find a time.",clothing,,used_good,7000,false,false,10025,active,25,4,0,,2026-05-26T02:18:27+00:00,,,
b1c69fc2-754a-43ce-b5ed-538262806192,514cc026-35f8-49f0-9e68-dff0aa3aab07,internal,"Desk chair, white, adjustable","Used for two semesters and it has held up well. Nothing broken, a bit of normal wear. Bought it for a sublet that ended early. Easy pickup near 116th & Broadway, evenings and weekends work best.",furniture,chairs,used_good,3500,false,true,10027,active,31,4,0,,2026-05-26T02:42:18+00:00,,,
